id,expected
0,71.8253595831841
1,92.74442009640397
2,107.57689812189136
3,82.55713206344167
4,122.02172764197545
5,84.73446276450734
6,82.69610705562705
7,122.72982461617535
8,75.53445234656247
9,74.23659804272376
10,86.42264239671458
11,93.698457385579
12,132.0210693427769
13,83.73906580823441
14,74.89611686468089
15,82.79463243036052
16,116.87537056120682
17,78.8519326391676
18,106.72868213551718
19,74.00356009509088
20,89.55121104338961
21,93.45549904005809
22,50.6475841261671
23,91.26112522407054
24,72.96461554442243
25,80.54248258955525
26,90.24344620563267
27,71.53226533305408
28,75.57605686296223
29,62.98715113094278
30,68.33302913686032
31,74.3969499378376
32,113.46226972875284
33,102.41885071251704
34,105.81613788255348
35,83.87318471485999
36,85.62610801127593
37,149.4179377513966
38,67.98674749639298
39,117.7991984820135
40,75.46589173785588
41,132.65919565135178
42,156.15529338766748
43,90.50481976592546
44,64.87454785160391
45,79.98969669187726
46,56.04790890911663
47,92.23065188185917
48,73.07380392784886
49,64.75832469763493
50,49.46708976550407
51,119.05641105973353
52,76.17940256186824
53,73.09118151754207
54,79.98697159983249
55,101.61739436976264
56,89.91081309002507
57,118.92701122631318
58,107.28636327698318
59,88.93116997275632
60,95.17487275845936
61,83.6744884798148
62,69.57741704711384
63,56.08495545813958
64,71.81119166890774
65,76.42447690557843
66,74.30465943174481
67,86.50519261796586
68,63.92628236027004
69,84.28773744860709
70,68.2331315903356
71,115.22777234270238
72,80.22996006610315
73,88.4407638999382
74,67.02680646260926
75,84.01981023388954
76,151.23318863005386
77,55.66711491619214
78,82.88137389840561
79,87.04339535249149
80,61.10830583489371
81,71.30297790592391
82,122.49961230221112
83,64.13087467265422
84,78.45089991126855
85,75.9360365636047
86,68.38352632785836
87,69.97278520596042
88,109.62880407009608
89,81.58696370400322
90,97.81144616202629
91,95.66701958813235
92,76.49973826561464
93,79.90099379569524
94,111.71838669689694
95,85.34128497616707
96,69.7492606110972
97,95.65877966924045
98,95.2086291188302
99,80.40697405623119
100,121.50495252792557
101,71.44803429177539
102,81.89475996433633
103,114.81287837121434
104,72.48774495782544
105,119.62806351551122
106,94.22711481261281
107,81.14202980804153
108,74.67288648147387
109,82.80138963206542
110,94.29980233631008
111,162.4133921084323
112,102.07557659622253
113,68.15259652420141
114,65.2765736803607
115,94.79960391721914
116,102.87802588367467
117,82.13853662192032
118,172.41528056269857
119,85.34181069977102
120,72.49422728090936
121,68.46568346888942
122,107.25546326886393
123,100.85450038008312
124,82.95496102914117
125,81.82822494093327
126,94.24064263227356
127,88.31657564407254
128,84.99328967543586
129,59.181242999345635
130,84.00025403130957
131,116.37529505304705
132,73.4712412538044
133,68.65372308364836
134,79.12527193072462
135,69.37422314149408
136,99.74680379375128
137,88.01362526399242
138,72.06352774810742
139,86.5287629664086
140,57.81612393940812
141,127.38224289165325
142,74.47846660961652
143,89.73727418515315
144,83.54957750706113
145,83.91321306131786
146,140.03821202728338
147,78.38397847674824
148,95.49134062804609
149,113.21312791832075
150,80.51935854861932
151,89.06424683428011
152,56.736282434146595
153,100.6185150763763
154,106.42857997081354
155,71.8607360220745
156,63.68346725916742
157,55.72273717548725
158,69.35808428928696
159,107.91732672369456
160,128.1680376587373
161,44.629139258720215
162,77.28830203584042
163,123.09999505352329
164,71.98615862043216
165,142.79322934167587
166,99.32824467165241
167,94.64075647160222
168,80.1623558645454
169,69.26613594369465
170,72.88842583643317
171,86.29135181800638
172,137.7460546828049
173,52.34838156682143
174,100.70499016818263
175,77.44985244490383
176,70.38414956897691
177,91.85419275021628
178,75.5025568966892
179,96.19149076867583
180,115.13672193682588
181,77.57968238228187
182,60.85750237845656
183,70.14264587335728
184,86.0187483497317
185,77.259432553649
186,92.74109277626687
187,113.24968059349987
188,72.21039840474948
189,75.88184862813206
190,75.68646925438497
191,104.16680709719844
192,115.09834165543228
193,71.28252874723549
194,108.28398744452605
195,72.57809641014646
196,92.52708659990886
197,69.00308071551743
198,98.08101510511489
199,94.14487530429196
200,102.96425427740745
201,54.42250566827424
202,67.87802190584408
203,81.00052742437165
204,96.66228296357977
205,72.22899167194947
206,99.31457859554745
207,69.95459257919036
208,82.29732933570081
209,78.32717750085153
210,69.63708976178555
211,82.95845488166783
212,71.22730738232453
213,102.96502994109336
214,73.82686412031181
215,57.46200896647588
216,99.49514938601435
217,68.318008561268
218,74.588103624056
219,79.314373373975
220,178.0489876066753
221,77.68961569301271
222,93.83224727250527
223,66.186545906163
224,90.31767875297278
225,66.26959201888418
226,72.34639592646899
227,79.175347324269
228,74.7114002215998
229,73.09636731138626
230,80.72163621546686
231,93.19494947298801
232,83.36834329708444
233,84.30629826567205
234,88.893026940999
235,72.55864664858427
236,127.86793195660607
237,81.0118759063549
238,82.38350699693368
239,68.15288836528698
240,77.76600140157728
241,73.9181034054234
242,130.98465628847867
243,69.10948040484554
244,159.11328545079328
245,93.21649948009117
246,54.968268355948275
247,92.71852116574023
248,98.11842377436211
249,72.8093586482575
250,73.63773151586375
251,83.48455494407885
252,104.5670291962992
253,44.95064185300899
254,94.77478438411923
255,56.95508764506418
256,78.95043971452623
257,109.82600910475449
258,77.14421842255078
259,75.02389137307779
260,76.14085290025669
261,88.36186574981363
262,76.57160193602166
263,76.49090096040243
264,76.93092871296928
265,77.38575009634262
266,111.87177376980472
267,65.43850623162045
268,95.70149995921803
269,94.99659392695364
270,94.30560411076841
271,95.88290899608847
272,73.73136519383523
273,82.70024856424395
274,80.83121838070865
275,137.6412781785948
276,107.19603742450383
277,64.56406248074542
278,92.4089699395965
279,86.75189635270719
280,102.3400020234228
281,108.33904788745176
282,111.74454366372808
283,82.88675010194653
284,77.0474037920734
285,85.9935524343021
286,74.09899752363643
287,85.35323797331733
288,123.71202636265326
289,115.51483158457182
290,137.45450087016178
291,108.17452290479034
292,121.11018793062063
