id,expected
0,69.8988303663604
1,90.72393726350508
2,110.32608320991221
3,80.1816544626008
4,109.25748195352996
5,97.41163382300238
6,83.0119961500893
7,120.25935175254908
8,76.81362446175818
9,93.22655035732525
10,81.9225538217094
11,88.02164630393789
12,124.15592591043435
13,83.11030207026066
14,75.99840261378509
15,79.82532499890422
16,115.1954455124267
17,79.44619386287533
18,100.01965898300382
19,79.28292902858966
20,82.05599647291639
21,99.5332353909816
22,65.31414068440607
23,87.26936606749568
24,85.69379092455279
25,82.03806146737965
26,95.37103840682414
27,80.82486631145618
28,78.97827279760882
29,63.23090498654596
30,73.25422960992344
31,80.42790559624753
32,117.6966048591565
33,99.11362449287874
34,98.12014959864395
35,79.63384766111538
36,85.46555848510002
37,129.11832333165617
38,67.78419084613745
39,97.23342320403394
40,74.15255678498742
41,128.45120837540154
42,139.60002194017864
43,86.84815083557237
44,62.09166189674124
45,88.95718554829386
46,57.61638588870969
47,94.93883708400456
48,78.40957275537866
49,76.51998005363522
50,66.40494332614814
51,98.40331097528546
52,78.96971709976275
53,80.61426162300799
54,78.13619373178446
55,99.25999313410085
56,82.31834265198727
57,116.60450815846991
58,100.02380155442427
59,87.7685487637046
60,98.22156161670114
61,72.57266585763533
62,67.68465498019427
63,72.000494210875
64,82.1720591800793
65,79.13329475134599
66,77.07747645496333
67,87.13829172588949
68,78.69005444167225
69,87.54844679028895
70,73.97395767768073
71,107.29921351415517
72,80.61718533882971
73,92.71768870366589
74,73.97846852051637
75,81.70554847092635
76,120.49197198773216
77,57.451886076148774
78,82.4067789428161
79,86.94400785838627
80,72.4032539423335
81,81.51540681786993
82,113.87603557100344
83,60.42978657585794
84,79.36276169359051
85,90.73654964176399
86,69.32832334253891
87,75.99997874988044
88,100.50508190471926
89,83.33954733734535
90,101.49214906149086
91,92.87996669404775
92,77.48099816032696
93,78.76028507386964
94,110.56058941674355
95,91.20192599345607
96,70.21579853531651
97,89.78701643008601
98,90.47594705927877
99,88.87907939911175
100,109.89947681191477
101,75.16988194015373
102,90.7883080671922
103,113.9344319471847
104,77.57373305372629
105,110.40139572136813
106,90.90713766917752
107,78.52812212806798
108,77.24072867765386
109,78.19681438362919
110,96.22946457099471
111,140.7675964702902
112,97.48237098407496
113,67.95789145254409
114,62.83753249189572
115,101.93796124438074
116,107.29700235199216
117,83.81050997335743
118,143.57082626411488
119,85.49421061867372
120,77.66897028120191
121,72.26642836396674
122,97.76945862651814
123,100.56458080574453
124,82.533332767039
125,83.64034217374366
126,99.84288086293866
127,83.27857266560797
128,90.86173077736844
129,64.1182186971948
130,81.14856034213572
131,107.51992502662581
132,78.66509376356825
133,82.05810988168285
134,77.81221190246228
135,87.66998341284439
136,95.04244865319284
137,86.40897498549388
138,78.3443684113412
139,79.82257732828003
140,65.63707260867044
141,115.35976158019257
142,78.44687211519648
143,84.87661835583485
144,79.1358993968826
145,89.1657930803521
146,123.4390016848456
147,80.77549371865635
148,91.47716839987795
149,114.26116131991493
150,79.61536191234147
151,86.46861127397244
152,57.647779104401444
153,85.89020950410817
154,97.32508093269598
155,71.67255737938417
156,68.7779458746126
157,60.84356586487136
158,88.30731862396829
159,97.59712033606131
160,117.0610987218934
161,50.00337024212752
162,88.56250871101072
163,121.72686623155441
164,74.72494550812276
165,119.89486707258773
166,110.33456220440884
167,101.6787568555067
168,79.23339386300145
169,66.95531021611798
170,81.35805430367533
171,98.3123352879691
172,125.9674048948835
173,70.00113699234038
174,87.54542606218615
175,79.45863096826118
176,81.09583930929254
177,88.27920791849424
178,80.1818207072289
179,88.61642950305664
180,114.36757930816616
181,85.19576417045663
182,64.40499754429685
183,70.51574484566217
184,87.73505210596177
185,76.8281942673352
186,89.72612620823327
187,104.1343502673853
188,79.97249574930443
189,85.9927828114741
190,95.4233582639453
191,105.32944687709107
192,106.89356735816712
193,68.46929555855226
194,97.59042131823514
195,74.98663695529892
196,81.31518125275976
197,72.99417031284314
198,91.60257880112965
199,94.29838194715542
200,99.92231068285177
201,59.24509266024268
202,67.95984458071936
203,82.66393983859265
204,99.187988980772
205,66.99937082464176
206,98.30181999417884
207,73.71170075955412
208,76.81993067505915
209,79.06105877486509
210,73.9570587993731
211,83.02989121532576
212,76.58923600662767
213,98.80031638020212
214,72.04879759157554
215,68.20215448024832
216,108.46355181902136
217,68.09880038088403
218,81.91494004305135
219,85.36088062857498
220,144.70552174121713
221,82.72995963739758
222,99.74540331414005
223,62.780369520620724
224,99.60683270139646
225,68.76661537652363
226,80.24210405761553
227,81.44223798102122
228,79.12744937360283
229,64.95617584670937
230,77.77468106551466
231,90.13327023149373
232,83.04528096971407
233,81.57678898256334
234,85.48058456570452
235,76.18412422418558
236,116.0790301020661
237,81.44175287250202
238,78.59277491963394
239,77.18576661290942
240,85.01848962900195
241,83.13071551017133
242,122.61562079018704
243,74.11178502094334
244,129.1384249948345
245,87.44892125090875
246,56.521092825491145
247,88.31894823128592
248,93.07023157062407
249,70.97233510048132
250,78.08949073321442
251,69.00906087515025
252,104.90482119881115
253,55.86344644641374
254,93.94344744252965
255,57.711018983917974
256,84.04185095369444
257,108.07976233651284
258,79.52481515418444
259,81.23934572681249
260,78.49932254806336
261,83.16805936929828
262,84.52189644560146
263,78.5105697043356
264,80.63488529140851
265,81.61141630759172
266,103.48736822311584
267,65.36450627026747
268,94.52113890776896
269,100.97492291113838
270,94.73327694224679
271,104.18026450296286
272,78.28281172756013
273,81.94654793473764
274,81.46539020560911
275,127.59794260480119
276,97.83656007329647
277,66.72442623164802
278,92.90986341201426
279,83.26732551046918
280,103.8186874659104
281,97.22298515836015
282,113.70763177700128
283,80.0620994145215
284,81.00020826317584
285,81.02391339099583
286,80.18609623169849
287,82.8275795390219
288,113.13960029440337
289,106.73525301867134
290,120.06246113834175
291,106.76452503033045
292,117.95224758457783
293,94.26842982827888
294,79.30440542021998
295,112.11865728134528
296,85.74974761091296
297,81.74951350850988
298,103.3259142258242
299,73.77818735169531
300,71.70358215973451
301,106.53581167950408
302,108.10731825059713
303,82.82651054186309
304,113.86208332195486
305,81.06571519557876
306,70.19641677190718
307,77.26310866636902
308,97.77917598407198
309,75.21972892422801
310,73.66042190580588
311,129.30629624007557
312,94.76630667595494
313,74.79946753376059
314,84.78331253399773
315,82.96530699521004
316,113.43550311854013
317,78.84677143021163
318,69.0914145193822
319,86.14033806704158
320,81.81832330091605
321,62.32858784456524
322,75.05168134734173
323,100.79404184944481
324,81.45858910184789
325,129.34694251057854
326,112.37902650772065
327,74.97250975719963
328,103.20815835037195
329,70.7696144553714
330,117.19880274137977
331,82.26594419915051
332,91.09278822087128
333,87.31858299221342
334,94.11714483923674
335,79.70427204681918
336,115.21434435315548
337,71.64448716720685
338,74.72775949132405
339,76.03298585557017
340,87.0697256741375
341,97.52802491108646
342,85.36824843129057
343,74.70938897588057
344,87.05451855881608
345,116.12193182115855
346,79.01343725565387
347,96.12655793507201
348,104.2528084273514
349,138.120449162474
350,105.41797079277121
351,81.28303819533139
352,87.85206147260078
353,94.39361274853282
354,82.22498852508504
355,78.1311233949897
356,62.46126753709414
357,76.93768277934997
358,72.43245059828907
359,86.06568525861026
360,74.45460173391652
361,90.20502795672242
362,82.92792076620044
363,78.67731397812784
364,113.95823115867411
365,81.14005300913365
366,94.73925131888882
367,89.5111142476049
368,94.93873048646428
369,78.84039653842089
370,73.1966706712581
371,74.39964106440964
372,122.98390492907886
373,94.11165457500067
374,90.4777089210897
375,87.90052490401355
376,102.05914391848874
377,76.45544690695444
378,57.61249056743166
379,74.84915398884824
380,91.14858735436216
381,119.77425249633798
382,126.91796642450383
383,83.84143692696946
384,79.15438562662823
385,83.36443545798225
386,105.19162188959706
387,93.04278112643233
388,72.99724739543414
389,81.69246317338927
390,89.08366974595326
391,85.18667044184342
392,82.1627998034319
393,74.1431536659068
394,86.25212821768554
395,81.02921768984415
396,91.33169891545741
397,123.93264857213042
398,64.60960933684193
399,67.69721664181613
400,101.33780562090278
401,88.72426098111312
402,78.02389540067514
403,97.88796278971775
404,120.35791589615273
405,82.83499179171899
406,76.03223742862347
407,60.25629417051769
408,83.66698133233488
409,82.54054866078982
410,92.80160243308107
411,127.81781273062643
412,99.50325940665846
413,111.68120311171818
414,85.40977117027732
415,86.80831161689798
416,76.28098680069921
417,109.23857899094226
418,98.29460398087201
419,75.6107862387727
420,104.78299044347882
421,69.11168251805113
422,87.29362753663197
423,96.16051788133139
424,143.46272734836882
425,122.36338882483965
426,95.05176721429086
427,83.95330359121064
428,90.00299953050576
429,80.85617149191052
430,103.99581222088106
431,86.00202188441313
432,66.65102499332953
433,87.94975247826994
434,102.41843063035174
435,84.8830415184632
436,82.32582673199836
437,87.5002916745873
438,91.54126986235103
439,101.90238236796385
